PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;FFT;PET;P6240;P6240S1;P6240S2;P6250;P6260;P6260S1;P6260S1A1;P6260S2;P6270;P6280;P6290;P3362S1;P3362S2;P3362S3;P3362S4;P3362S5;P3362S6;P3362S7;P3362S8;P3362S7A1;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351
20241042;10;2024;7993196;1;1;1;50;52;1;149.19000294;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993196;1;2;1;50;52;1;149.19000294;52;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993197;1;1;1;50;52;1;146.31250526;52;1;;1;2;;;2;2;;;;2;1;;1;1;;1;;;;;;;;;;;;;1
20241042;10;2024;7993198;1;1;1;50;52;1;95.097276734;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993199;1;1;1;50;52;1;116.41151292;52;;1;1;6;IR A TERAPIAS;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993200;1;1;1;50;52;1;164.17008233;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993201;1;1;1;50;52;1;153.78414815;52;1;;1;3;;;2;2;;;;2;1;;;1;1;;;;;;;;;;;;;;1
20241042;10;2024;7993201;1;2;1;50;52;1;153.78414815;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993201;1;3;1;50;52;1;153.78414815;52;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;1;12;;;;;;
20241042;10;2024;7993201;1;5;1;50;52;1;153.78414815;52;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993202;1;1;1;50;52;1;130.05556023;52;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993203;1;1;1;50;52;1;142.28073802;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993204;1;1;1;50;52;1;157.63386536;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993204;1;2;1;50;52;1;157.63386536;52;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993204;1;3;1;50;52;1;157.63386536;52;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993205;1;1;1;50;52;1;135.98531469;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993205;1;2;1;50;52;1;135.98531469;52;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993206;1;1;1;50;52;1;135.98531469;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993206;1;2;1;50;52;1;135.98531469;52;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993207;1;1;1;50;52;1;130.05556023;52;;1;1;6;DESCANSANDO EN CASA;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993208;1;1;1;50;52;1;142.28073802;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993209;1;1;1;50;52;1;97.541670173;52;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993210;1;1;1;50;52;1;120.87583528;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993210;1;2;1;50;52;1;120.87583528;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993211;1;1;1;50;52;1;165.96413294;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993212;1;1;1;50;52;1;179.32033729;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993212;1;2;1;50;52;1;179.32033729;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993213;1;1;1;50;52;1;228.1251309;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993213;1;2;1;50;52;1;228.1251309;52;1;;1;6;LEER;;1;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993213;1;3;1;50;52;1;228.1251309;52;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993213;1;4;1;50;52;1;228.1251309;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993214;1;1;1;50;52;1;157.86576982;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993214;1;2;1;50;52;1;157.86576982;52;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993214;1;3;1;50;52;1;157.86576982;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993214;1;4;1;50;52;1;157.86576982;52;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;1;12;;;;;;
20241042;10;2024;7993215;1;1;1;50;52;1;165.67179918;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993216;1;1;1;50;52;1;83.238625195;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993216;1;2;1;50;52;1;83.238625195;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993216;1;3;1;50;52;1;83.238625195;52;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;1;12;;;;;;
20241042;10;2024;7993217;1;1;1;50;52;1;166.74180631;52;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993217;1;2;1;50;52;1;166.74180631;52;1;;1;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993217;1;3;1;50;52;1;166.74180631;52;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993218;1;1;1;50;52;1;148.17615563;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993218;1;2;1;50;52;1;148.17615563;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993218;1;3;1;50;52;1;148.17615563;52;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993219;1;1;1;50;52;1;132.31872453;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993219;1;2;1;50;52;1;132.31872453;52;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993220;1;1;1;50;52;1;142.6459151;52;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993221;1;1;1;50;54;1;1759.3278422;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993221;1;2;1;50;54;1;1759.3278422;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993221;1;3;1;50;54;1;1759.3278422;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993222;1;1;1;50;54;1;200.80115644;54;;1;1;6;DESCANSANDO EN EL HOGAR;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993223;1;1;1;50;54;1;624.85583876;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993223;1;2;1;50;54;1;624.85583876;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993223;1;3;1;50;54;1;624.85583876;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;1;4;;2;;2;;
20241042;10;2024;7993223;1;4;1;50;54;1;624.85583876;54;1;;1;6;DESCANSANDO EN EL HOGAR;;1;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993224;1;1;1;50;54;1;380.18745598;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993224;1;2;1;50;54;1;380.18745598;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993225;1;1;1;50;54;1;1095.7871721;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993226;1;1;1;50;54;1;325.57049566;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993226;1;2;1;50;54;1;325.57049566;54;1;;1;2;;;2;2;;;;2;1;;1;;;;;;;;;;;;;;;;1
20241042;10;2024;7993226;1;3;1;50;54;1;325.57049566;54;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993226;1;4;1;50;54;1;325.57049566;54;1;;1;2;;;2;2;;;;2;1;;;1;1;;;;;;;;;;;;;;1
20241042;10;2024;7993226;1;5;1;50;54;1;325.57049566;54;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993226;1;6;1;50;54;1;325.57049566;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993227;1;1;1;50;54;1;407.86896144;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993227;1;2;1;50;54;1;407.86896144;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993228;1;1;1;50;54;1;1742.1263052;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993228;1;2;1;50;54;1;1742.1263052;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993229;1;1;1;50;54;1;445.84365724;54;;1;1;6;DESCANSANDO EN EL HOGAR;;2;2;;;;2;2;;;;;;;;;;;1;5;;2;;2;;
20241042;10;2024;7993229;1;2;1;50;54;1;445.84365724;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993229;1;3;1;50;54;1;445.84365724;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993230;1;1;1;50;54;1;449.70124837;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993230;1;2;1;50;54;1;449.70124837;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993230;1;3;1;50;54;1;449.70124837;54;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993231;1;1;1;50;54;1;269.15262123;54;1;;1;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993231;1;2;1;50;54;1;269.15262123;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993231;1;3;1;50;54;1;269.15262123;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993231;1;4;1;50;54;1;269.15262123;54;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993232;1;1;1;50;54;1;437.3730095;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993232;1;2;1;50;54;1;437.3730095;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993232;1;3;1;50;54;1;437.3730095;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993232;1;4;1;50;54;1;437.3730095;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993233;1;1;1;50;54;1;282.75369849;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993233;1;2;1;50;54;1;282.75369849;54;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993233;1;3;1;50;54;1;282.75369849;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993233;1;4;1;50;54;1;282.75369849;54;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993234;1;1;1;50;54;1;312.06325492;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993235;1;1;1;50;54;1;1203.0734553;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993235;1;2;1;50;54;1;1203.0734553;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993235;1;3;1;50;54;1;1203.0734553;54;1;;1;2;;;2;2;;;;2;1;;;1;;;;;;;;;;;;;;;1
20241042;10;2024;7993236;1;1;1;50;54;1;439.71617854;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993236;1;2;1;50;54;1;439.71617854;54;1;;1;4;;;2;2;;;;2;1;;;;1;;;;;;;;;;;;;;1
20241042;10;2024;7993237;1;1;1;50;54;1;326.30187921;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993238;1;1;1;50;54;1;200.80115644;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993239;1;1;1;50;54;1;273.67020652;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993239;1;2;1;50;54;1;273.67020652;54;1;;1;3;;;2;2;;;;2;1;;1;1;1;;;;;;;;;;;;;;1
20241042;10;2024;7993240;1;1;1;50;54;1;407.27694369;54;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993240;1;2;1;50;54;1;407.27694369;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993240;1;3;1;50;54;1;407.27694369;54;1;;1;6;DESCANSANDO EN EL HOGAR;;1;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993240;1;4;1;50;54;1;407.27694369;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993242;1;1;1;50;54;1;427.71088798;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993242;1;2;1;50;54;1;427.71088798;54;1;;1;2;;;2;2;;;;2;1;;;1;;;;;;;;;;;;;;;1
20241042;10;2024;7993243;1;1;1;50;54;1;439.71617854;54;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993243;1;2;1;50;54;1;439.71617854;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993244;1;1;1;50;54;1;247.58801961;54;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993244;1;2;1;50;54;1;247.58801961;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993244;1;3;1;50;54;1;247.58801961;54;1;;1;2;;;2;2;;;;2;1;;;1;1;;;;;;;;;;;;;;1
20241042;10;2024;7993244;1;4;1;50;54;1;247.58801961;54;;1;1;6;DESCANSANDO EN EL HOGAR;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993244;1;5;1;50;54;1;247.58801961;54;;1;1;6;DESCANSANDO EN EL HOGAR POR CIRUGIA;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993245;1;1;1;50;54;1;298.68442147;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993246;1;1;1;50;54;1;458.85258162;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993246;1;2;1;50;54;1;458.85258162;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993247;1;1;1;50;54;1;434.76976671;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993247;1;2;1;50;54;1;434.76976671;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993247;1;3;1;50;54;1;434.76976671;54;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993248;1;1;1;50;54;1;163.84319177;54;;1;1;6;DESCANSANDO EN EL HOGAR;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993248;1;2;1;50;54;1;163.84319177;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993248;1;3;1;50;54;1;163.84319177;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993249;1;1;1;50;54;1;257.68198146;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993249;1;2;1;50;54;1;257.68198146;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993249;1;3;1;50;54;1;257.68198146;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993250;1;1;1;50;54;1;258.63745728;54;;1;1;6;CUIDAR ENFERMO EN HOSPITAL;;2;2;;;;2;2;;;;;;;;;;;1;10;;;;;;
20241042;10;2024;7993250;1;2;1;50;54;1;258.63745728;54;;1;1;6;CUIDAR A SU SEÑORA MADRE EN HOSPITAL;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993250;1;3;1;50;54;1;258.63745728;54;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993251;1;1;1;50;54;1;258.63745728;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993251;1;2;1;50;54;1;258.63745728;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993251;1;3;1;50;54;1;258.63745728;54;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993252;1;1;1;50;54;1;376.60958033;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993252;1;2;1;50;54;1;376.60958033;54;;1;1;6;DESCANSANDO EN EL HOGAR;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993253;1;1;1;50;54;1;545.86540498;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993253;1;2;1;50;54;1;545.86540498;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993253;1;3;1;50;54;1;545.86540498;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993253;1;4;1;50;54;1;545.86540498;54;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993254;1;1;1;50;54;1;287.1061617;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993254;1;2;1;50;54;1;287.1061617;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993254;1;3;1;50;54;1;287.1061617;54;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993255;1;1;1;50;54;1;912.13727411;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993255;1;2;1;50;54;1;912.13727411;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993255;1;3;1;50;54;1;912.13727411;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993255;1;4;1;50;54;1;912.13727411;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993255;1;5;1;50;54;1;912.13727411;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993256;1;1;1;50;54;1;549.27742435;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993256;1;2;1;50;54;1;549.27742435;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993256;1;3;1;50;54;1;549.27742435;54;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993257;1;1;1;50;54;1;335.69596133;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993257;1;2;1;50;54;1;335.69596133;54;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993258;1;1;1;50;54;1;278.45721887;54;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993258;1;2;1;50;54;1;278.45721887;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993258;1;3;1;50;54;1;278.45721887;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993259;1;1;1;50;54;1;556.84218522;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993259;1;2;1;50;54;1;556.84218522;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993260;1;1;1;50;54;1;364.75336134;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993260;1;2;1;50;54;1;364.75336134;54;1;;1;4;;;2;2;;;;2;1;;1;;;;;;;;;;;;;;;;1
20241042;10;2024;7993260;1;3;1;50;54;1;364.75336134;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993260;1;4;1;50;54;1;364.75336134;54;;1;1;6;DESCANSANDO EN EL HOGAR;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993261;1;1;1;50;54;1;224.15488736;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993261;1;2;1;50;54;1;224.15488736;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993262;1;1;1;50;54;1;516.07606023;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993262;1;2;1;50;54;1;516.07606023;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993262;1;3;1;50;54;1;516.07606023;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;1;10;;;;;;
20241042;10;2024;7993262;1;4;1;50;54;1;516.07606023;54;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993263;1;1;1;50;54;1;288.22216225;54;1;;1;6;RECUPERANDOSE DE UNA CIRUGIA DE RODILLA;;2;1;1;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993263;1;2;1;50;54;1;288.22216225;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;1;10;;;;;;
20241042;10;2024;7993263;1;3;1;50;54;1;288.22216225;54;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993264;1;1;1;50;54;1;532.98930732;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993264;1;2;1;50;54;1;532.98930732;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993265;1;1;1;50;54;1;354.31514686;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993265;1;2;1;50;54;1;354.31514686;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993265;1;3;1;50;54;1;354.31514686;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993266;1;1;1;50;54;1;315.64797538;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993266;1;2;1;50;54;1;315.64797538;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993267;1;1;1;50;54;1;389.99426704;54;1;;1;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993267;1;2;1;50;54;1;389.99426704;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993267;1;3;1;50;54;1;389.99426704;54;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993267;1;4;1;50;54;1;389.99426704;54;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993268;1;1;1;50;54;1;317.23793812;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993269;1;1;1;50;54;1;345.52562595;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993269;1;2;1;50;54;1;345.52562595;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993269;1;3;1;50;54;1;345.52562595;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993269;1;5;1;50;54;1;345.52562595;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993270;1;1;1;50;54;1;295.5159714;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993270;1;2;1;50;54;1;295.5159714;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993271;1;1;1;50;54;1;518.43743997;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993271;1;2;1;50;54;1;518.43743997;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993272;1;1;1;50;54;1;509.43741585;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993272;1;2;1;50;54;1;509.43741585;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993272;1;3;1;50;54;1;509.43741585;54;1;;1;2;;;2;2;;;;2;1;;1;1;;;;;;;;;;;;;;;1
20241042;10;2024;7993273;1;1;1;50;54;1;198.05384946;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993273;1;2;1;50;54;1;198.05384946;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993274;1;1;1;50;54;1;509.43741585;54;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
20241042;10;2024;7993274;1;2;1;50;54;1;509.43741585;54;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
20241042;10;2024;7993274;1;3;1;50;54;1;509.43741585;54;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;;2;;;;;;;
